ID,Tweet,Affect Dimension,Intensity Class,Intensity,Clean_Tweet_Cased,Clean_Tweet
2017-En-21186,On @Varneyco/@FoxBusiness to talk latest on #Chelsea Bombing + #Ahmad_Khan_Rahami's trips to #Afghanistan/#Pakistan #tcot ,fear,1: low amount of fear can be inferred,1,On / to talk latest on Chelsea Bombing + Ahmad_Khan_Rahami's trips to Afghanistan/Pakistan tcot,on / to talk latest on chelsea bombing + ahmad_khan_rahami's trips to afghanistan/pakistan tcot
2017-En-21175,"@soozclifford Sure have... Sydney are too tough, too quick and their 'team' pressure is too much for the Cats to handle. Motlop/Cowan ",fear,0: no fear can be inferred,0,"Sure have... Sydney are too tough, too quick and their 'team' pressure is too much for the Cats to handle. Motlop/Cowan","sure have... sydney are too tough, too quick and their 'team' pressure is too much for the cats to handle. motlop/cowan"
2017-En-20178,my husband lost £800 when he booked an apartment through @Airbnb that didn't exist... @AirbnbHelp didn't care  #airbnbnightmare,fear,2: moderate amount of fear can be inferred,2,my husband lost £800 when he booked an apartment through that didn't exist... didn't care airbnbnightmare,my husband lost £800 when he booked an apartment through that didn't exist... didn't care airbnbnightmare
2017-En-21302,@jshayevitz @Israel is a #bully worse than #hitler a #demon under #human guise.. its the cause of all #MiddleEast problems!,fear,2: moderate amount of fear can be inferred,2,is a bully worse than hitler a demon under human guise.. its the cause of all MiddleEast problems!,is a bully worse than hitler a demon under human guise.. its the cause of all middleeast problems!
2017-En-21271,@F1abraham holy shit...what the hell happened to your lips!! Fix that shit! #mtv #teenmom ,fear,0: no fear can be inferred,0,holy shit...what the hell happened to your lips!! Fix that shit! mtv teenmom,holy shit...what the hell happened to your lips!! fix that shit! mtv teenmom
2017-En-22191,@torreBe Te gusta American horror story y The walking dead?,fear,0: no fear can be inferred,0,Te gusta American horror story y The walking dead?,te gusta american horror story y the walking dead?
2017-En-20618,Obama admin rejects Texas plan to have refugees vetted for terrorism so Texas pulls of of fed refugee resettlement program. Aiding .,fear,0: no fear can be inferred,0,Obama admin rejects Texas plan to have refugees vetted for terrorism so Texas pulls of of fed refugee resettlement program. Aiding .,obama admin rejects texas plan to have refugees vetted for terrorism so texas pulls of of fed refugee resettlement program. aiding .
2017-En-22057,im so tired but i still have thisbhuge history test in a few minutes i cant afford to get freaked out now oh god if i have an anxiety attack,fear,3: high amount of fear can be inferred,3,im so tired but i still have thisbhuge history test in a few minutes i cant afford to get freaked out now oh god if i have an anxiety attack,im so tired but i still have thisbhuge history test in a few minutes i cant afford to get freaked out now oh god if i have an anxiety attack
2017-En-20536,#Terrorism can be destroyed easily if #wholeworld came together great strength..they could destroy this #fear from #humanity..,fear,0: no fear can be inferred,0,Terrorism can be destroyed easily if wholeworld came together great strength..they could destroy this fear from humanity..,terrorism can be destroyed easily if wholeworld came together great strength..they could destroy this fear from humanity..
2017-En-21775,"@LucidHurricane_ wait, you mean he wasn't armed with a book? ",fear,0: no fear can be inferred,0,"wait, you mean he wasn't armed with a book?","wait, you mean he wasn't armed with a book?"
2017-En-21448,"@bt_uk appointment booked between 1-6 today, waited in all day and nobody showed up, also requested a call back and never got one #awful",fear,0: no fear can be inferred,0,"appointment booked between 1-6 today, waited in all day and nobody showed up, also requested a call back and never got one awful","appointment booked between 1-6 today, waited in all day and nobody showed up, also requested a call back and never got one awful"
2017-En-20859,Anyyyyone wanna go to fright fest with me on Friday night? 👻,fear,0: no fear can be inferred,0,Anyyyyone wanna go to fright fest with me on Friday night? ghost,anyyyyone wanna go to fright fest with me on friday night? ghost
2017-En-20476,"In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy. ",fear,0: no fear can be inferred,0,"In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy.","in addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy."
2017-En-22243,Seeing huge or really full  backpacks on people fills me with anxiety,fear,3: high amount of fear can be inferred,3,Seeing huge or really full backpacks on people fills me with anxiety,seeing huge or really full backpacks on people fills me with anxiety
2017-En-21888,"If a cop is going to pull a gun on you for no reason at all and threaten you, you should be able to merk his ass and walk away.",fear,0: no fear can be inferred,0,"If a cop is going to pull a gun on you for no reason at all and threaten you, you should be able to merk his ass and walk away.","if a cop is going to pull a gun on you for no reason at all and threaten you, you should be able to merk his ass and walk away."
2017-En-21173,@AttentiAlGatto LOL! Why would it scare me? It doesn't make any sense at all but it doesn't scare me! {chuckles},fear,0: no fear can be inferred,0,LOL! Why would it scare me? It doesn't make any sense at all but it doesn't scare me! {chuckles},lol! why would it scare me? it doesn't make any sense at all but it doesn't scare me! {chuckles}
2017-En-20221,Do you think humans have the sense for recognizing impending doom? ,fear,1: low amount of fear can be inferred,1,Do you think humans have the sense for recognizing impending doom?,do you think humans have the sense for recognizing impending doom?
2017-En-21500,Will do fine on the mat tonight with or without sleep. theres no worry for that on this side of the water,fear,0: no fear can be inferred,0,Will do fine on the mat tonight with or without sleep. theres no worry for that on this side of the water,will do fine on the mat tonight with or without sleep. theres no worry for that on this side of the water
2017-En-20647,@quiettcricket can you maybe break it down into smaller bits? or space it out so it doesnt seem to daunting?,fear,0: no fear can be inferred,0,can you maybe break it down into smaller bits? or space it out so it doesnt seem to daunting?,can you maybe break it down into smaller bits? or space it out so it doesnt seem to daunting?
2017-En-22056,@darcomafloy OMG IM CRYING HAHAHAHA ikaw talaga tagagising ko HAHA shet i set my alarm BUT I FORGOT TO TURN IT ON but im awake now so--,fear,0: no fear can be inferred,0,OMG IM CRYING HAHAHAHA ikaw talaga tagagising ko HAHA shet i set my alarm BUT I FORGOT TO TURN IT ON but im awake now so--,omg im crying hahahaha ikaw talaga tagagising ko haha shet i set my alarm but i forgot to turn it on but im awake now so--
2017-En-20196,"I'm used to bears, I'm used to coyotes, I love the idea of wolves. But this is hard. I don't want to be fearful of the meadow or the pines.",fear,2: moderate amount of fear can be inferred,2,"I'm used to bears, I'm used to coyotes, I love the idea of wolves. But this is hard. I don't want to be fearful of the meadow or the pines.","i'm used to bears, i'm used to coyotes, i love the idea of wolves. but this is hard. i don't want to be fearful of the meadow or the pines."
2017-En-20522,@williamcontrol just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything ,fear,0: no fear can be inferred,0,just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything,just preordered the pale ep... would have paid for the phone call... but i would have freaked out and not said anything
2017-En-21438,watching my first Cage of Death and my word this is tremendous,fear,0: no fear can be inferred,0,watching my first Cage of Death and my word this is tremendous,watching my first cage of death and my word this is tremendous
2017-En-22215,"@westelm tells me my order will ship on Sept 12, arriving by Sept 19. Today is the 22. 😐 #lies #terrible #whereismyfurniture",fear,1: low amount of fear can be inferred,1,"tells me my order will ship on Sept 12, arriving by Sept 19. Today is the 22. neutral_face lies terrible whereismyfurniture","tells me my order will ship on sept 12, arriving by sept 19. today is the 22. neutral_face lies terrible whereismyfurniture"
2017-En-20001,I get so nervous even thinking about talking to ****** I wanna die,fear,3: high amount of fear can be inferred,3,I get so nervous even thinking about talking to ****** I wanna die,i get so nervous even thinking about talking to ****** i wanna die
2017-En-20182,&gt;.&lt; too much clutter in my brain with recent little changes that I haven't yet processed... #dying #panic #IveBeenBusierWhyAmIOverwhelmed :(,fear,2: moderate amount of fear can be inferred,2,&gt;.&lt; too much clutter in my brain with recent little changes that I haven't yet processed... dying panic IveBeenBusierWhyAmIOverwhelmed (,&gt;.&lt; too much clutter in my brain with recent little changes that i haven't yet processed... dying panic ivebeenbusierwhyamioverwhelmed (
2017-En-20160,"@JackAndAHat butter up the walls, nightmare",fear,2: moderate amount of fear can be inferred,2,"butter up the walls, nightmare","butter up the walls, nightmare"
2017-En-22238,@Takadad2 Hahaha!\rHe is a bully though!\rLike really a bully.\rOnly Sugita tamed the bully in him.,fear,0: no fear can be inferred,0,Hahaha!\rHe is a bully though!\rLike really a bully.\rOnly Sugita tamed the bully in him.,hahaha!\rhe is a bully though!\rlike really a bully.\ronly sugita tamed the bully in him.
2017-En-20052,"bad news fam, life is still hard and awful #depression #anxiety #atleastIhaveBuffy",fear,3: high amount of fear can be inferred,3,"bad news fam, life is still hard and awful depression anxiety atleastIhaveBuffy","bad news fam, life is still hard and awful depression anxiety atleastihavebuffy"
