ID,Tweet,Affect Dimension,Intensity Class,Intensity,Clean_Tweet_Cased,Clean_Tweet
2017-En-30115,"Good night, Twitter world! Wish you all good sleep / productive jovial days! :)",joy,3: high amount of joy can be inferred,3,"Good night, Twitter world! Wish you all good sleep / productive jovial days! )","good night, twitter world! wish you all good sleep / productive jovial days! )"
2017-En-30318,I found #marmite in Australia. `:) ,joy,2: moderate amount of joy can be inferred,2,I found marmite in Australia. `),i found marmite in australia. `)
2017-En-31330,its been ages since ive had shawarma my stomach is ,joy,1: low amount of joy can be inferred,1,its been ages since ive had shawarma my stomach is,its been ages since ive had shawarma my stomach is
2017-En-30141,@imDevinLopez happy bday bro! 👌🏻,joy,3: high amount of joy can be inferred,3,happy bday bro! OK_hand_light_skin_tone,happy bday bro! ok_hand_light_skin_tone
2017-En-30641,backed pats -2.5 10/11 just before ,joy,0: no joy can be inferred,0,backed pats -2.5 10/11 just before,backed pats -2.5 10/11 just before
2017-En-30936,How is your toddler coping with the new arrival? Has he tried killing her yet?' they cheerfully ask.,joy,0: no joy can be inferred,0,How is your toddler coping with the new arrival? Has he tried killing her yet?' they cheerfully ask.,how is your toddler coping with the new arrival? has he tried killing her yet?' they cheerfully ask.
2017-En-31420,"@OutlanderHome if not filming, @TobiasMenzies smile! please. :)",joy,2: moderate amount of joy can be inferred,2,"if not filming, smile! please. )","if not filming, smile! please. )"
2017-En-30725,"@Spacekatgal @outmagazine Its okay to be trans just rejoice with the trans in the trans way. By the way it's not your business, so why care?",joy,0: no joy can be inferred,0,"Its okay to be trans just rejoice with the trans in the trans way. By the way it's not your business, so why care?","its okay to be trans just rejoice with the trans in the trans way. by the way it's not your business, so why care?"
2017-En-30325,the Lord turn his face toward you and give you peace. Numbers 6:26 #truth #trust #promise #calm #justice #great #mighty #protected #delight,joy,2: moderate amount of joy can be inferred,2,the Lord turn his face toward you and give you peace. Numbers 626 truth trust promise calm justice great mighty protected delight,the lord turn his face toward you and give you peace. numbers 626 truth trust promise calm justice great mighty protected delight
2017-En-30251,Watch this amazing live.ly broadcast by @kaylaaa_sartorious #lively #musically,joy,2: moderate amount of joy can be inferred,2,Watch this amazing live.ly broadcast by lively musically,watch this amazing live.ly broadcast by lively musically
2017-En-30856,Each day is what you make of it! #goals #challenges #business #goals #optimism #happy #success #photographer #photography #ThursdayThoughts,joy,1: low amount of joy can be inferred,1,Each day is what you make of it! goals challenges business goals optimism happy success photographer photography ThursdayThoughts,each day is what you make of it! goals challenges business goals optimism happy success photographer photography thursdaythoughts
2017-En-30095,@Myahrissavietta I'm cheery now 😘😉,joy,3: high amount of joy can be inferred,3,I'm cheery now face_blowing_a_kisswinking_face,i'm cheery now face_blowing_a_kisswinking_face
2017-En-30870,@Communism_Kills i get the subway melt and make sure it's only hearty italian bread... black olives are a must though,joy,0: no joy can be inferred,0,i get the subway melt and make sure it's only hearty italian bread... black olives are a must though,i get the subway melt and make sure it's only hearty italian bread... black olives are a must though
2017-En-30097,Rewatching 'Raising Hope' (with hubs this time) and totally forgot how hilarious it is 😂 #HereWeGo,joy,3: high amount of joy can be inferred,3,Rewatching 'Raising Hope' (with hubs this time) and totally forgot how hilarious it is face_with_tears_of_joy HereWeGo,rewatching 'raising hope' (with hubs this time) and totally forgot how hilarious it is face_with_tears_of_joy herewego
2017-En-31167,((things that grind my gears: people drawing gideon gleeful skinny,joy,0: no joy can be inferred,0,((things that grind my gears people drawing gideon gleeful skinny,((things that grind my gears people drawing gideon gleeful skinny
2017-En-30858,"It's #HobbitDay! \nHobbit's give gifts on their birthdays, so I'm sharing the gift of #glee today! Find something that makes you happy!",joy,3: high amount of joy can be inferred,3,"It's HobbitDay! \nHobbit's give gifts on their birthdays, so I'm sharing the gift of glee today! Find something that makes you happy!","it's hobbitday! \nhobbit's give gifts on their birthdays, so i'm sharing the gift of glee today! find something that makes you happy!"
2017-En-31404,"@BreezyWeekes hey breezy, you wanna give me some of that coffee you posted on your snap?? please",joy,0: no joy can be inferred,0,"hey breezy, you wanna give me some of that coffee you posted on your snap?? please","hey breezy, you wanna give me some of that coffee you posted on your snap?? please"
2017-En-31141,"Pakis are applauding Sharif's speech,i wonder how many really understood what he said!!!!\nThey are very much excited and happy",joy,1: low amount of joy can be inferred,1,"Pakis are applauding Sharif's speech,i wonder how many really understood what he said!!!!\nThey are very much excited and happy","pakis are applauding sharif's speech,i wonder how many really understood what he said!!!!\nthey are very much excited and happy"
2017-En-30923,So happy I live in NYC! See you tomorrow .....@SamHeughan @Barbour,joy,3: high amount of joy can be inferred,3,So happy I live in NYC! See you tomorrow .....,so happy i live in nyc! see you tomorrow .....
2017-En-31520,"@FaultlessFacade &lt;she really said in response to what she perceived as a forced jovial tone. With that, she slid out of the jeep and onto&gt;",joy,0: no joy can be inferred,0,"&lt;she really said in response to what she perceived as a forced jovial tone. With that, she slid out of the jeep and onto&gt;","&lt;she really said in response to what she perceived as a forced jovial tone. with that, she slid out of the jeep and onto&gt;"
2017-En-31595,"We have all been there, and wished we didn't. 25 #hilarious #AutoCorrect Fails",joy,0: no joy can be inferred,0,"We have all been there, and wished we didn't. 25 hilarious AutoCorrect Fails","we have all been there, and wished we didn't. 25 hilarious autocorrect fails"
2017-En-30016,"@WyoWiseGuy @LivingVertical however, REI did offer me the job today as well. Can't believe how exponentially freaking joyous I feel...!!!",joy,3: high amount of joy can be inferred,3,"however, REI did offer me the job today as well. Can't believe how exponentially freaking joyous I feel...!!!","however, rei did offer me the job today as well. can't believe how exponentially freaking joyous i feel...!!!"
2017-En-31566,@kaijinboyfriend --while being animated much more recently technology-wise which makes for a very nice combination/look),joy,0: no joy can be inferred,0,--while being animated much more recently technology-wise which makes for a very nice combination/look),--while being animated much more recently technology-wise which makes for a very nice combination/look)
2017-En-31088,@wahrbear @marinarchy @diam0ndsapph1re There is some hilarity in someone who is literally openly anti-science calling others anti-science.,joy,0: no joy can be inferred,0,There is some hilarity in someone who is literally openly anti-science calling others anti-science.,there is some hilarity in someone who is literally openly anti-science calling others anti-science.
2017-En-31486,Having a blast playing games and hearing testimonies at Pastor Jeremy's house #fellowship #food #laughter #praise #gospel #coffey1617,joy,3: high amount of joy can be inferred,3,Having a blast playing games and hearing testimonies at Pastor Jeremy's house fellowship food laughter praise gospel coffey1617,having a blast playing games and hearing testimonies at pastor jeremy's house fellowship food laughter praise gospel coffey1617
2017-En-30658,I wish there were unlimited glee episodes:( so I could watch them forever. #gleegoodbye,joy,0: no joy can be inferred,0,I wish there were unlimited glee episodes( so I could watch them forever. gleegoodbye,i wish there were unlimited glee episodes( so i could watch them forever. gleegoodbye
2017-En-30637,"myself that despite the absolute delight my children and I would feel having a kitten in our home, the misery my husband would feel is more.",joy,0: no joy can be inferred,0,"myself that despite the absolute delight my children and I would feel having a kitten in our home, the misery my husband would feel is more.","myself that despite the absolute delight my children and i would feel having a kitten in our home, the misery my husband would feel is more."
2017-En-30119,@stackee Charlie attempted to suffocate me with a cushion for cheering so much at the great news 😂😂,joy,3: high amount of joy can be inferred,3,Charlie attempted to suffocate me with a cushion for cheering so much at the great news face_with_tears_of_joyface_with_tears_of_joy,charlie attempted to suffocate me with a cushion for cheering so much at the great news face_with_tears_of_joyface_with_tears_of_joy
2017-En-30894,"@PhilGlutting Hey There Phil Glutting thank you for following us, it's appreciated :) #smile",joy,3: high amount of joy can be inferred,3,"Hey There Phil Glutting thank you for following us, it's appreciated ) smile","hey there phil glutting thank you for following us, it's appreciated ) smile"
2017-En-31081,Wishing the Ipswich Tigers good luck in their games throughout homecoming week!! We are cheering you on here at the City Office! GO TIGERS!,joy,3: high amount of joy can be inferred,3,Wishing the Ipswich Tigers good luck in their games throughout homecoming week!! We are cheering you on here at the City Office! GO TIGERS!,wishing the ipswich tigers good luck in their games throughout homecoming week!! we are cheering you on here at the city office! go tigers!
